id,values,dimensi,tahun,label,data_title
999919601091,7280.1,Indonesia,2009,,Nilai Ekspor
999919601092,7134.3,Indonesia,2009,,Nilai Ekspor
999919601093,8614.7,Indonesia,2009,,Nilai Ekspor
999919601094,8454.0,Indonesia,2009,,Nilai Ekspor
999919601095,9208.8,Indonesia,2009,,Nilai Ekspor
999919601096,9381.5,Indonesia,2009,,Nilai Ekspor
999919601097,9684.1,Indonesia,2009,,Nilai Ekspor
999919601098,10543.8,Indonesia,2009,,Nilai Ekspor
999919601099,9842.6,Indonesia,2009,,Nilai Ekspor
9999196010910,12242.7,Indonesia,,Tidak Ada,Nilai Ekspor
9999196010911,10775.4,Indonesia,,,Nilai Ekspor
9999196010912,13348.1,Indonesia,,,Nilai Ekspor
9999196010913,116510.0,Indonesia,,,Nilai Ekspor
999919601101,11595.9,Indonesia,2010,,Nilai Ekspor
999919601102,11166.5,Indonesia,2010,,Nilai Ekspor
999919601103,12774.4,Indonesia,2010,,Nilai Ekspor
999919601104,12035.2,Indonesia,2010,,Nilai Ekspor
999919601105,12619.1,Indonesia,2010,,Nilai Ekspor
999919601106,12330.1,Indonesia,2010,,Nilai Ekspor
999919601107,12487.0,Indonesia,2010,,Nilai Ekspor
999919601108,13726.5,Indonesia,2010,,Nilai Ekspor
999919601109,12181.6,Indonesia,2010,,Nilai Ekspor
9999196011010,14399.6,Indonesia,,Tidak Ada,Nilai Ekspor
9999196011011,15633.3,Indonesia,,,Nilai Ekspor
9999196011012,16829.9,Indonesia,,,Nilai Ekspor
9999196011013,157779.1,Indonesia,,,Nilai Ekspor
999919601111,14606.2,Indonesia,2011,,Nilai Ekspor
999919601112,14415.3,Indonesia,2011,,Nilai Ekspor
999919601113,16366.0,Indonesia,2011,,Nilai Ekspor
999919601114,16554.2,Indonesia,2011,,Nilai Ekspor
999919601115,18287.4,Indonesia,2011,,Nilai Ekspor
999919601116,18386.9,Indonesia,2011,,Nilai Ekspor
999919601117,17418.5,Indonesia,2011,,Nilai Ekspor
999919601118,18647.8,Indonesia,2011,,Nilai Ekspor
999919601119,17543.4,Indonesia,2011,,Nilai Ekspor
9999196011110,16957.7,Indonesia,2011,Tidak Ada,Nilai Ekspor
