id,values,dimensi,tahun,label,data_title
1204439900,69514.8,Migas,1990,Ekspor,Volume (Migas-NonMigas)
1204439910,72845.4,Migas,1991,Ekspor,Volume (Migas-NonMigas)
1204439920,75193.2,Migas,1992,Ekspor,Volume (Migas-NonMigas)
1204439930,71085.6,Migas,1993,Ekspor,Volume (Migas-NonMigas)
1204439940,81865.8,Migas,1994,Ekspor,Volume (Migas-NonMigas)
1204439950,80026.6,Migas,1995,Ekspor,Volume (Migas-NonMigas)
1204439960,78287.7,Migas,1996,Ekspor,Volume (Migas-NonMigas)
1204439970,78212.9,Migas,1997,Ekspor,Volume (Migas-NonMigas)
1204439980,74303.4,Migas,1998,Ekspor,Volume (Migas-NonMigas)
1204439990,73794.2,Migas,1999,Ekspor,Volume (Migas-NonMigas)
12044391000,65627.7,Migas,,,Volume (Migas-NonMigas)
12044391010,65100.5,Migas,,,Volume (Migas-NonMigas)
12044391020,64246.0,Migas,,,Volume (Migas-NonMigas)
12044391030,61556.2,Migas,,,Volume (Migas-NonMigas)
12044391040,56862.5,Migas,,,Volume (Migas-NonMigas)
12044391050,51927.4,Migas,,,Volume (Migas-NonMigas)
12044391060,48291.5,Migas,,,Volume (Migas-NonMigas)
12044391070,45710.9,Migas,,,Volume (Migas-NonMigas)
12044391080,44800.9,Migas,,,Volume (Migas-NonMigas)
12044391090,46072.8,Migas,,,Volume (Migas-NonMigas)
12044391100,55925.1,Migas,,,Volume (Migas-NonMigas)
12044391110,59053.9,Migas,,,Volume (Migas-NonMigas)
12044391120,48446.0,Migas,,,Volume (Migas-NonMigas)
12044391130,44041.9,Migas,,,Volume (Migas-NonMigas)
12044391140,41743.1,Migas,,,Volume (Migas-NonMigas)
12044391150,44964.7,Migas,,,Volume (Migas-NonMigas)
12044391160,43328.8,Migas,,,Volume (Migas-NonMigas)
12044391170,42505.0,Migas,,,Volume (Migas-NonMigas)
12044391180,37055.5,Migas,,,Volume (Migas-NonMigas)
12044391190,26528.2,Migas,,,Volume (Migas-NonMigas)
12044391200,27497.9,Migas,,,Volume (Migas-NonMigas)
12044391210,26890.2,Migas,,,Volume (Migas-NonMigas)
1204440900,9739.3,Migas,1990,Impor,Volume (Migas-NonMigas)
1204440910,11711.2,Migas,1991,Impor,Volume (Migas-NonMigas)
1204440920,11691.7,Migas,1992,Impor,Volume (Migas-NonMigas)
1204440930,12521.9,Migas,1993,Impor,Volume (Migas-NonMigas)
1204440940,16161.4,Migas,1994,Impor,Volume (Migas-NonMigas)
1204440950,17369.2,Migas,1995,Impor,Volume (Migas-NonMigas)
1204440960,19484.9,Migas,1996,Impor,Volume (Migas-NonMigas)
1204440970,20560.0,Migas,1997,Impor,Volume (Migas-NonMigas)
1204440980,21500.3,Migas,1998,Impor,Volume (Migas-NonMigas)
1204440990,23773.1,Migas,1999,Impor,Volume (Migas-NonMigas)
12044401000,25455.6,Migas,,,Volume (Migas-NonMigas)
12044401010,25956.0,Migas,,,Volume (Migas-NonMigas)
12044401020,30996.2,Migas,,,Volume (Migas-NonMigas)
12044401030,30475.1,Migas,,,Volume (Migas-NonMigas)
12044401040,34920.6,Migas,,,Volume (Migas-NonMigas)
12044401050,36737.4,Migas,,,Volume (Migas-NonMigas)
12044401060,33348.9,Migas,,,Volume (Migas-NonMigas)
12044401070,34739.3,Migas,,,Volume (Migas-NonMigas)
12044401080,35476.5,Migas,,,Volume (Migas-NonMigas)
12044401090,36006.5,Migas,,,Volume (Migas-NonMigas)
12044401100,40499.5,Migas,,,Volume (Migas-NonMigas)
12044401110,43727.8,Migas,,,Volume (Migas-NonMigas)
12044401120,44255.0,Migas,,,Volume (Migas-NonMigas)
12044401130,49053.7,Migas,,,Volume (Migas-NonMigas)
12044401140,48869.4,Migas,,,Volume (Migas-NonMigas)
12044401150,48309.1,Migas,,,Volume (Migas-NonMigas)
12044401160,48325.6,Migas,,,Volume (Migas-NonMigas)
12044401170,50370.1,Migas,,,Volume (Migas-NonMigas)
12044401180,49216.1,Migas,,,Volume (Migas-NonMigas)
12044401190,40926.4,Migas,,,Volume (Migas-NonMigas)
12044401200,37654.1,Migas,,,Volume (Migas-NonMigas)
12044401210,42126.3,Migas,,,Volume (Migas-NonMigas)
2204439900,38051.5,Non Migas,1990,Ekspor,Volume (Migas-NonMigas)
2204439910,42615.9,Non Migas,1991,Ekspor,Volume (Migas-NonMigas)
2204439920,76342.6,Non Migas,1992,Ekspor,Volume (Migas-NonMigas)
2204439930,106385.2,Non Migas,1993,Ekspor,Volume (Migas-NonMigas)
2204439940,143477.9,Non Migas,1994,Ekspor,Volume (Migas-NonMigas)
2204439950,166082.5,Non Migas,1995,Ekspor,Volume (Migas-NonMigas)
2204439960,135896.6,Non Migas,1996,Ekspor,Volume (Migas-NonMigas)
2204439970,176244.0,Non Migas,1997,Ekspor,Volume (Migas-NonMigas)
2204439980,170621.1,Non Migas,1998,Ekspor,Volume (Migas-NonMigas)
2204439990,161171.8,Non Migas,1999,Ekspor,Volume (Migas-NonMigas)
22044391000,159475.1,Non Migas,,,Volume (Migas-NonMigas)
22044391010,207356.2,Non Migas,,,Volume (Migas-NonMigas)
22044391020,159024.1,Non Migas,,,Volume (Migas-NonMigas)
22044391030,158010.7,Non Migas,,,Volume (Migas-NonMigas)
22044391040,175455.0,Non Migas,,,Volume (Migas-NonMigas)
22044391050,206804.1,Non Migas,,,Volume (Migas-NonMigas)
22044391060,278880.8,Non Migas,,,Volume (Migas-NonMigas)
22044391070,297062.6,Non Migas,,,Volume (Migas-NonMigas)
22044391080,310253.1,Non Migas,,,Volume (Migas-NonMigas)
22044391090,332926.3,Non Migas,,,Volume (Migas-NonMigas)
22044391100,422921.7,Non Migas,,,Volume (Migas-NonMigas)
22044391110,523165.9,Non Migas,,,Volume (Migas-NonMigas)
22044391120,551690.6,Non Migas,,,Volume (Migas-NonMigas)
22044391130,655963.2,Non Migas,,,Volume (Migas-NonMigas)
22044391140,507722.4,Non Migas,,,Volume (Migas-NonMigas)
22044391150,463862.5,Non Migas,,,Volume (Migas-NonMigas)
22044391160,468399.3,Non Migas,,,Volume (Migas-NonMigas)
22044391170,503341.6,Non Migas,,,Volume (Migas-NonMigas)
22044391180,571852.0,Non Migas,,,Volume (Migas-NonMigas)
22044391190,627946.2,Non Migas,,,Volume (Migas-NonMigas)
22044391200,552180.3,Non Migas,,,Volume (Migas-NonMigas)
22044391210,594777.6,Non Migas,,,Volume (Migas-NonMigas)
2204440900,20540.2,Non Migas,1990,Impor,Volume (Migas-NonMigas)
2204440910,22503.8,Non Migas,1991,Impor,Volume (Migas-NonMigas)
2204440920,24324.8,Non Migas,1992,Impor,Volume (Migas-NonMigas)
2204440930,25439.3,Non Migas,1993,Impor,Volume (Migas-NonMigas)
2204440940,29967.1,Non Migas,1994,Impor,Volume (Migas-NonMigas)
2204440950,37991.0,Non Migas,1995,Impor,Volume (Migas-NonMigas)
2204440960,39334.5,Non Migas,1996,Impor,Volume (Migas-NonMigas)
2204440970,38588.4,Non Migas,1997,Impor,Volume (Migas-NonMigas)
2204440980,29760.9,Non Migas,1998,Impor,Volume (Migas-NonMigas)
2204440990,38467.7,Non Migas,1999,Impor,Volume (Migas-NonMigas)
22044401000,41933.3,Non Migas,,,Volume (Migas-NonMigas)
22044401010,39610.8,Non Migas,,,Volume (Migas-NonMigas)
22044401020,41745.0,Non Migas,,,Volume (Migas-NonMigas)
22044401030,39230.0,Non Migas,,,Volume (Migas-NonMigas)
22044401040,46400.0,Non Migas,,,Volume (Migas-NonMigas)
22044401050,46927.2,Non Migas,,,Volume (Migas-NonMigas)
22044401060,50460.0,Non Migas,,,Volume (Migas-NonMigas)
22044401070,55196.3,Non Migas,,,Volume (Migas-NonMigas)
22044401080,63187.9,Non Migas,,,Volume (Migas-NonMigas)
22044401090,55348.0,Non Migas,,,Volume (Migas-NonMigas)
22044401100,70201.5,Non Migas,,,Volume (Migas-NonMigas)
22044401110,84493.8,Non Migas,,,Volume (Migas-NonMigas)
22044401120,92028.7,Non Migas,,,Volume (Migas-NonMigas)
22044401130,92055.9,Non Migas,,,Volume (Migas-NonMigas)
22044401140,98865.0,Non Migas,,,Volume (Migas-NonMigas)
22044401150,98784.2,Non Migas,,,Volume (Migas-NonMigas)
22044401160,103699.7,Non Migas,,,Volume (Migas-NonMigas)
22044401170,110379.2,Non Migas,,,Volume (Migas-NonMigas)
22044401180,122503.3,Non Migas,,,Volume (Migas-NonMigas)
22044401190,121702.3,Non Migas,,,Volume (Migas-NonMigas)
22044401200,114225.9,Non Migas,,,Volume (Migas-NonMigas)
22044401210,135633.0,Non Migas,,,Volume (Migas-NonMigas)
3204439900,107566.3,Jumlah,1990,Ekspor,Volume (Migas-NonMigas)
3204439910,115461.3,Jumlah,1991,Ekspor,Volume (Migas-NonMigas)
3204439920,151535.8,Jumlah,1992,Ekspor,Volume (Migas-NonMigas)
3204439930,177470.8,Jumlah,1993,Ekspor,Volume (Migas-NonMigas)
3204439940,225343.7,Jumlah,1994,Ekspor,Volume (Migas-NonMigas)
3204439950,246109.1,Jumlah,1995,Ekspor,Volume (Migas-NonMigas)
3204439960,214184.3,Jumlah,1996,Ekspor,Volume (Migas-NonMigas)
3204439970,254456.9,Jumlah,1997,Ekspor,Volume (Migas-NonMigas)
3204439980,244924.5,Jumlah,1998,Ekspor,Volume (Migas-NonMigas)
3204439990,234966.0,Jumlah,1999,Ekspor,Volume (Migas-NonMigas)
32044391000,225102.8,Jumlah,,,Volume (Migas-NonMigas)
32044391010,272456.6,Jumlah,,,Volume (Migas-NonMigas)
32044391020,223270.1,Jumlah,,,Volume (Migas-NonMigas)
32044391030,219566.8,Jumlah,,,Volume (Migas-NonMigas)
32044391040,232317.4,Jumlah,,,Volume (Migas-NonMigas)
32044391050,258731.5,Jumlah,,,Volume (Migas-NonMigas)
32044391060,327172.3,Jumlah,,,Volume (Migas-NonMigas)
32044391070,342773.5,Jumlah,,,Volume (Migas-NonMigas)
32044391080,355054.0,Jumlah,,,Volume (Migas-NonMigas)
32044391090,378999.1,Jumlah,,,Volume (Migas-NonMigas)
32044391100,478846.8,Jumlah,,,Volume (Migas-NonMigas)
32044391110,582219.8,Jumlah,,,Volume (Migas-NonMigas)
32044391120,600136.6,Jumlah,,,Volume (Migas-NonMigas)
32044391130,700005.0,Jumlah,,,Volume (Migas-NonMigas)
32044391140,549465.5,Jumlah,,,Volume (Migas-NonMigas)
32044391150,508827.2,Jumlah,,,Volume (Migas-NonMigas)
32044391160,511728.1,Jumlah,,,Volume (Migas-NonMigas)
32044391170,545846.6,Jumlah,,,Volume (Migas-NonMigas)
32044391180,608907.5,Jumlah,,,Volume (Migas-NonMigas)
32044391190,654474.4,Jumlah,,,Volume (Migas-NonMigas)
32044391200,579678.2,Jumlah,,,Volume (Migas-NonMigas)
32044391210,621667.8,Jumlah,,,Volume (Migas-NonMigas)
3204440900,30279.5,Jumlah,1990,Impor,Volume (Migas-NonMigas)
3204440910,34215.0,Jumlah,1991,Impor,Volume (Migas-NonMigas)
3204440920,36016.5,Jumlah,1992,Impor,Volume (Migas-NonMigas)
3204440930,37961.2,Jumlah,1993,Impor,Volume (Migas-NonMigas)
3204440940,46128.5,Jumlah,1994,Impor,Volume (Migas-NonMigas)
3204440950,55360.2,Jumlah,1995,Impor,Volume (Migas-NonMigas)
3204440960,58819.4,Jumlah,1996,Impor,Volume (Migas-NonMigas)
3204440970,59148.4,Jumlah,1997,Impor,Volume (Migas-NonMigas)
3204440980,51261.2,Jumlah,1998,Impor,Volume (Migas-NonMigas)
3204440990,62240.8,Jumlah,1999,Impor,Volume (Migas-NonMigas)
32044401000,67388.9,Jumlah,,,Volume (Migas-NonMigas)
32044401010,65566.8,Jumlah,,,Volume (Migas-NonMigas)
32044401020,72741.2,Jumlah,,,Volume (Migas-NonMigas)
32044401030,69705.1,Jumlah,,,Volume (Migas-NonMigas)
32044401040,81320.6,Jumlah,,,Volume (Migas-NonMigas)
32044401050,83664.5,Jumlah,,,Volume (Migas-NonMigas)
32044401060,83808.9,Jumlah,,,Volume (Migas-NonMigas)
32044401070,89935.6,Jumlah,,,Volume (Migas-NonMigas)
32044401080,98664.3,Jumlah,,,Volume (Migas-NonMigas)
32044401090,91354.4,Jumlah,,,Volume (Migas-NonMigas)
32044401100,110701.0,Jumlah,,,Volume (Migas-NonMigas)
32044401110,128221.6,Jumlah,,,Volume (Migas-NonMigas)
32044401120,136283.6,Jumlah,,,Volume (Migas-NonMigas)
32044401130,141109.6,Jumlah,,,Volume (Migas-NonMigas)
32044401140,147734.4,Jumlah,,,Volume (Migas-NonMigas)
32044401150,147093.3,Jumlah,,,Volume (Migas-NonMigas)
32044401160,152025.4,Jumlah,,,Volume (Migas-NonMigas)
32044401170,160749.3,Jumlah,,,Volume (Migas-NonMigas)
32044401180,171719.4,Jumlah,,,Volume (Migas-NonMigas)
32044401190,162628.7,Jumlah,,,Volume (Migas-NonMigas)
32044401200,151880.0,Jumlah,,,Volume (Migas-NonMigas)
32044401210,177759.3,Jumlah,,,Volume (Migas-NonMigas)
