id,values,dimensi,tahun,label,data_title
999949701201,14268.7,Indonesia,2020,,Nilai Impor
999949701208,10742.4,Indonesia,2020,,Nilai Impor
999949701209,11570.1,Indonesia,2020,,Nilai Impor
9999497012010,10786.0,Indonesia,2020,,Nilai Impor
9999497012011,12664.4,Indonesia,2020,,Nilai Impor
9999497012012,14438.4,Indonesia,2020,,Nilai Impor
9999497012013,171275.7,Indonesia,2020,,Nilai Impor
999949701211,13329.9,Indonesia,2021,,Nilai Impor
999949701212,13265.0,Indonesia,2021,,Nilai Impor
999949701213,16787.5,Indonesia,2021,,Nilai Impor
999949701214,16204.3,Indonesia,2021,,Nilai Impor
999949701215,14234.8,Indonesia,2021,,Nilai Impor
999949701216,17218.5,Indonesia,2021,,Nilai Impor
999949701217,15263.1,Indonesia,2021,,Nilai Impor
999949701218,16678.9,Indonesia,2021,,Nilai Impor
999949701219,16234.1,Indonesia,2021,,Nilai Impor
9999497012110,16293.6,Indonesia,2021,,Nilai Impor
9999497012111,19328.2,Indonesia,2021,,Nilai Impor
9999497012112,21352.0,Indonesia,2021,,Nilai Impor
9999497012113,196190.0,Indonesia,2021,,Nilai Impor
999949701221,18211.1,Indonesia,2022,,Nilai Impor
999949701222,16638.5,Indonesia,2022,,Nilai Impor
999949701223,21962.4,Indonesia,2022,,Nilai Impor
999949701224,19757.4,Indonesia,2022,,Nilai Impor
999949701225,18609.3,Indonesia,2022,,Nilai Impor
999949701226,21003.9,Indonesia,2022,,Nilai Impor
999949701227,21345.0,Indonesia,2022,,Nilai Impor
999949701228,22150.6,Indonesia,2022,,Nilai Impor
999949701229,19808.3,Indonesia,2022,,Nilai Impor
9999497012210,19135.4,Indonesia,2022,,Nilai Impor
9999497012211,18962.1,Indonesia,2022,,Nilai Impor
9999497012212,19863.1,Indonesia,2022,,Nilai Impor
9999497012213,237447.1,Indonesia,2022,,Nilai Impor
999949701231,18442.9,Indonesia,2023,,Nilai Impor
999949701232,15919.2,Indonesia,2023,,Nilai Impor
999949701233,20587.9,Indonesia,2023,,Nilai Impor
9999497012313,54950.0,Indonesia,2023,,Nilai Impor
