id,values,kuantil,tahun,data_title
310101140,14955,SUMATERA BARAT,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
310101150,16277,SUMATERA BARAT,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
310101160,14921,SUMATERA BARAT,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
310101170,13205,SUMATERA BARAT,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
310101180,12953,SUMATERA BARAT,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
310101190,11064,SUMATERA BARAT,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
310101200,7992,SUMATERA BARAT,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
310101210,5666,SUMATERA BARAT,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101000,4542,RIAU,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101010,5341,RIAU,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101020,5571,RIAU,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101030,7020,RIAU,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101040,7151,RIAU,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101050,6855,RIAU,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101060,6277,RIAU,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101070,9767,RIAU,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101080,8024,RIAU,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101090,8968,RIAU,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101100,10129,RIAU,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101110,8323,RIAU,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101120,12533,RIAU,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101130,9399,RIAU,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101140,9644,RIAU,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101150,9595,RIAU,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101160,8520,RIAU,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101170,6869,RIAU,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101180,7246,RIAU,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101190,6570,RIAU,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101200,8194,RIAU,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
410101210,7512,RIAU,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101000,1667,JAMBI,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101010,1493,JAMBI,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101020,1554,JAMBI,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101030,1793,JAMBI,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101040,1984,JAMBI,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101050,2202,JAMBI,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101060,1969,JAMBI,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101070,2426,JAMBI,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101080,2692,JAMBI,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101090,2637,JAMBI,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101100,3586,JAMBI,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101110,4450,JAMBI,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101120,6099,JAMBI,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101130,6510,JAMBI,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101140,7643,JAMBI,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101150,10564,JAMBI,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101160,9424,JAMBI,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101170,9531,JAMBI,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101180,6313,JAMBI,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101190,6848,JAMBI,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101200,4709,JAMBI,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
510101210,3701,JAMBI,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101000,10754,SUMATERA SELATAN,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101010,10152,SUMATERA SELATAN,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101020,10502,SUMATERA SELATAN,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101030,7534,SUMATERA SELATAN,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101040,7328,SUMATERA SELATAN,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101050,8579,SUMATERA SELATAN,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101060,8294,SUMATERA SELATAN,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101070,9966,SUMATERA SELATAN,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101080,11213,SUMATERA SELATAN,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101090,14170,SUMATERA SELATAN,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101100,18288,SUMATERA SELATAN,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101110,19353,SUMATERA SELATAN,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101120,21498,SUMATERA SELATAN,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101130,22882,SUMATERA SELATAN,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101140,22708,SUMATERA SELATAN,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101150,20575,SUMATERA SELATAN,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101160,20368,SUMATERA SELATAN,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101170,15728,SUMATERA SELATAN,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101180,13558,SUMATERA SELATAN,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101190,12861,SUMATERA SELATAN,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101200,12189,SUMATERA SELATAN,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
610101210,13037,SUMATERA SELATAN,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101000,941,BENGKULU,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101010,676,BENGKULU,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101020,1170,BENGKULU,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101030,1159,BENGKULU,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101040,1086,BENGKULU,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101050,1100,BENGKULU,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101060,1654,BENGKULU,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101070,1945,BENGKULU,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101080,2001,BENGKULU,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101090,1827,BENGKULU,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101100,2717,BENGKULU,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101110,3498,BENGKULU,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101120,3943,BENGKULU,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101130,4550,BENGKULU,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101140,3847,BENGKULU,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101150,4463,BENGKULU,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101160,5904,BENGKULU,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101170,4867,BENGKULU,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101180,3389,BENGKULU,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101190,3453,BENGKULU,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101200,3333,BENGKULU,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
710101210,3493,BENGKULU,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101000,5473,LAMPUNG,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101010,5265,LAMPUNG,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101020,3290,LAMPUNG,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101030,3697,LAMPUNG,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101040,4624,LAMPUNG,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101050,4253,LAMPUNG,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101060,6052,LAMPUNG,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101070,6577,LAMPUNG,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101080,6850,LAMPUNG,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101090,9959,LAMPUNG,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101100,4813,LAMPUNG,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101110,6052,LAMPUNG,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101120,4383,LAMPUNG,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101130,4812,LAMPUNG,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101140,7755,LAMPUNG,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101150,9218,LAMPUNG,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101160,10485,LAMPUNG,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101170,11089,LAMPUNG,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101180,8963,LAMPUNG,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101190,8534,LAMPUNG,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101200,7594,LAMPUNG,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
810101210,9764,LAMPUNG,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101050,1218,KEP. BANGKA BELITUNG,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101060,1843,KEP. BANGKA BELITUNG,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101070,2284,KEP. BANGKA BELITUNG,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101080,2021,KEP. BANGKA BELITUNG,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101090,2506,KEP. BANGKA BELITUNG,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101100,2642,KEP. BANGKA BELITUNG,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101110,2732,KEP. BANGKA BELITUNG,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101120,5197,KEP. BANGKA BELITUNG,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101130,2515,KEP. BANGKA BELITUNG,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101140,1796,KEP. BANGKA BELITUNG,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101150,1875,KEP. BANGKA BELITUNG,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101160,2094,KEP. BANGKA BELITUNG,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101170,1931,KEP. BANGKA BELITUNG,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101180,2048,KEP. BANGKA BELITUNG,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101190,1953,KEP. BANGKA BELITUNG,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101200,1931,KEP. BANGKA BELITUNG,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
910101210,1566,KEP. BANGKA BELITUNG,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101050,1984,KEP. RIAU,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101060,3442,KEP. RIAU,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101070,3233,KEP. RIAU,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101080,2998,KEP. RIAU,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101090,3494,KEP. RIAU,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101100,4141,KEP. RIAU,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101110,3643,KEP. RIAU,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101120,3626,KEP. RIAU,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101130,4278,KEP. RIAU,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101140,4633,KEP. RIAU,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101150,4892,KEP. RIAU,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101160,4885,KEP. RIAU,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101170,3673,KEP. RIAU,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101180,3409,KEP. RIAU,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101190,3159,KEP. RIAU,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101200,2843,KEP. RIAU,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1010101210,2481,KEP. RIAU,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101000,18098,METRO JAYA,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101010,33157,METRO JAYA,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101020,32649,METRO JAYA,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101030,37895,METRO JAYA,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101040,53404,METRO JAYA,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101050,57762,METRO JAYA,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101060,60996,METRO JAYA,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101070,63661,METRO JAYA,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101080,61409,METRO JAYA,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101090,57041,METRO JAYA,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101100,60989,METRO JAYA,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101110,53324,METRO JAYA,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101120,52642,METRO JAYA,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101130,49498,METRO JAYA,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101140,44298,METRO JAYA,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101150,44461,METRO JAYA,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101160,43842,METRO JAYA,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101170,34767,METRO JAYA,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101180,34655,METRO JAYA,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101190,31934,METRO JAYA,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101200,26585,METRO JAYA,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1110101210,29103,METRO JAYA,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101000,17542,JAWA BARAT,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101010,18561,JAWA BARAT,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101020,18943,JAWA BARAT,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101030,17188,JAWA BARAT,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101040,17549,JAWA BARAT,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101050,19574,JAWA BARAT,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101060,22098,JAWA BARAT,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101070,22160,JAWA BARAT,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101080,23862,JAWA BARAT,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101090,27352,JAWA BARAT,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101100,16869,JAWA BARAT,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101110,29296,JAWA BARAT,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101120,27247,JAWA BARAT,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101130,24843,JAWA BARAT,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101140,27058,JAWA BARAT,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101150,27805,JAWA BARAT,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101160,29351,JAWA BARAT,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101170,25183,JAWA BARAT,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101180,16209,JAWA BARAT,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101190,13145,JAWA BARAT,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101200,11256,JAWA BARAT,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1210101210,7502,JAWA BARAT,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101000,12713,JAWA TENGAH,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101010,10978,JAWA TENGAH,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101020,10934,JAWA TENGAH,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101030,12528,JAWA TENGAH,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101040,13374,JAWA TENGAH,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101050,12823,JAWA TENGAH,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101060,18873,JAWA TENGAH,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101070,19806,JAWA TENGAH,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101080,20080,JAWA TENGAH,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101090,19801,JAWA TENGAH,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101100,15479,JAWA TENGAH,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101110,15205,JAWA TENGAH,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101120,11079,JAWA TENGAH,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101130,14859,JAWA TENGAH,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101140,15993,JAWA TENGAH,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101150,15958,JAWA TENGAH,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101160,14353,JAWA TENGAH,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101170,12033,JAWA TENGAH,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101180,9127,JAWA TENGAH,2018,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101190,10317,JAWA TENGAH,2019,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101200,10712,JAWA TENGAH,2020,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1310101210,8909,JAWA TENGAH,2021,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101000,1861,DI YOGYAKARTA,2000,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101010,3077,DI YOGYAKARTA,2001,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101020,3080,DI YOGYAKARTA,2002,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101030,2063,DI YOGYAKARTA,2003,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101040,2377,DI YOGYAKARTA,2004,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101050,3429,DI YOGYAKARTA,2005,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101060,2913,DI YOGYAKARTA,2006,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101070,4316,DI YOGYAKARTA,2007,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101080,5183,DI YOGYAKARTA,2008,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101090,6988,DI YOGYAKARTA,2009,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101100,17622,DI YOGYAKARTA,2010,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101110,6326,DI YOGYAKARTA,2011,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101120,8987,DI YOGYAKARTA,2012,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101130,6727,DI YOGYAKARTA,2013,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101140,7135,DI YOGYAKARTA,2014,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101150,9692,DI YOGYAKARTA,2015,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101160,8348,DI YOGYAKARTA,2016,Jumlah Tindak Pidana Menurut Kepolisian Daerah
1410101170,7251,DI YOGYAKARTA,2017,Jumlah Tindak Pidana Menurut Kepolisian Daerah
