id,values,kuantil,tahun,data_title
729701180,83.59,BENGKULU,2018,Persentase Penyelesaian Tindak Pidana
729701190,67.54,BENGKULU,2019,Persentase Penyelesaian Tindak Pidana
729701200,68.35,BENGKULU,2020,Persentase Penyelesaian Tindak Pidana
729701210,46.81,BENGKULU,2021,Persentase Penyelesaian Tindak Pidana
829701000,71.46,LAMPUNG,2000,Persentase Penyelesaian Tindak Pidana
829701010,88.96,LAMPUNG,2001,Persentase Penyelesaian Tindak Pidana
829701020,79.64,LAMPUNG,2002,Persentase Penyelesaian Tindak Pidana
829701030,58.34,LAMPUNG,2003,Persentase Penyelesaian Tindak Pidana
829701040,67.58,LAMPUNG,2004,Persentase Penyelesaian Tindak Pidana
829701050,89.28,LAMPUNG,2005,Persentase Penyelesaian Tindak Pidana
829701060,98.83,LAMPUNG,2006,Persentase Penyelesaian Tindak Pidana
829701070,101.23,LAMPUNG,2007,Persentase Penyelesaian Tindak Pidana
829701080,99.93,LAMPUNG,2008,Persentase Penyelesaian Tindak Pidana
829701090,101.5,LAMPUNG,2009,Persentase Penyelesaian Tindak Pidana
829701100,64.35,LAMPUNG,2010,Persentase Penyelesaian Tindak Pidana
829701110,20.34,LAMPUNG,2011,Persentase Penyelesaian Tindak Pidana
829701120,24.25,LAMPUNG,2012,Persentase Penyelesaian Tindak Pidana
829701130,11.72,LAMPUNG,2013,Persentase Penyelesaian Tindak Pidana
829701140,58.9,LAMPUNG,2014,Persentase Penyelesaian Tindak Pidana
829701150,69.57,LAMPUNG,2015,Persentase Penyelesaian Tindak Pidana
829701160,69.25,LAMPUNG,2016,Persentase Penyelesaian Tindak Pidana
829701170,68.88,LAMPUNG,2017,Persentase Penyelesaian Tindak Pidana
829701180,71.84,LAMPUNG,2018,Persentase Penyelesaian Tindak Pidana
829701190,75.44,LAMPUNG,2019,Persentase Penyelesaian Tindak Pidana
829701200,64.17,LAMPUNG,2020,Persentase Penyelesaian Tindak Pidana
829701210,64.32,LAMPUNG,2021,Persentase Penyelesaian Tindak Pidana
929701050,68.72,KEP. BANGKA BELITUNG,2005,Persentase Penyelesaian Tindak Pidana
929701060,63.92,KEP. BANGKA BELITUNG,2006,Persentase Penyelesaian Tindak Pidana
929701070,60.95,KEP. BANGKA BELITUNG,2007,Persentase Penyelesaian Tindak Pidana
929701080,63.33,KEP. BANGKA BELITUNG,2008,Persentase Penyelesaian Tindak Pidana
929701090,56.42,KEP. BANGKA BELITUNG,2009,Persentase Penyelesaian Tindak Pidana
929701100,51.29,KEP. BANGKA BELITUNG,2010,Persentase Penyelesaian Tindak Pidana
929701110,50.44,KEP. BANGKA BELITUNG,2011,Persentase Penyelesaian Tindak Pidana
929701120,29.06,KEP. BANGKA BELITUNG,2012,Persentase Penyelesaian Tindak Pidana
929701130,17.22,KEP. BANGKA BELITUNG,2013,Persentase Penyelesaian Tindak Pidana
929701140,15.98,KEP. BANGKA BELITUNG,2014,Persentase Penyelesaian Tindak Pidana
929701150,44.0,KEP. BANGKA BELITUNG,2015,Persentase Penyelesaian Tindak Pidana
929701160,42.17,KEP. BANGKA BELITUNG,2016,Persentase Penyelesaian Tindak Pidana
929701170,64.84,KEP. BANGKA BELITUNG,2017,Persentase Penyelesaian Tindak Pidana
929701180,55.52,KEP. BANGKA BELITUNG,2018,Persentase Penyelesaian Tindak Pidana
929701190,54.58,KEP. BANGKA BELITUNG,2019,Persentase Penyelesaian Tindak Pidana
929701200,67.48,KEP. BANGKA BELITUNG,2020,Persentase Penyelesaian Tindak Pidana
929701210,69.22,KEP. BANGKA BELITUNG,2021,Persentase Penyelesaian Tindak Pidana
1029701050,56.75,KEP. RIAU,2005,Persentase Penyelesaian Tindak Pidana
1029701060,61.56,KEP. RIAU,2006,Persentase Penyelesaian Tindak Pidana
1029701070,59.14,KEP. RIAU,2007,Persentase Penyelesaian Tindak Pidana
1029701080,53.5,KEP. RIAU,2008,Persentase Penyelesaian Tindak Pidana
1029701090,61.56,KEP. RIAU,2009,Persentase Penyelesaian Tindak Pidana
1029701100,39.97,KEP. RIAU,2010,Persentase Penyelesaian Tindak Pidana
1029701110,47.93,KEP. RIAU,2011,Persentase Penyelesaian Tindak Pidana
1029701120,58.16,KEP. RIAU,2012,Persentase Penyelesaian Tindak Pidana
1029701130,52.15,KEP. RIAU,2013,Persentase Penyelesaian Tindak Pidana
1029701140,48.78,KEP. RIAU,2014,Persentase Penyelesaian Tindak Pidana
1029701150,51.33,KEP. RIAU,2015,Persentase Penyelesaian Tindak Pidana
1029701160,42.17,KEP. RIAU,2016,Persentase Penyelesaian Tindak Pidana
1029701170,56.3,KEP. RIAU,2017,Persentase Penyelesaian Tindak Pidana
1029701180,59.75,KEP. RIAU,2018,Persentase Penyelesaian Tindak Pidana
1029701190,63.31,KEP. RIAU,2019,Persentase Penyelesaian Tindak Pidana
1029701200,66.83,KEP. RIAU,2020,Persentase Penyelesaian Tindak Pidana
1029701210,65.7,KEP. RIAU,2021,Persentase Penyelesaian Tindak Pidana
1129701000,56.63,METRO JAYA,2000,Persentase Penyelesaian Tindak Pidana
1129701010,36.76,METRO JAYA,2001,Persentase Penyelesaian Tindak Pidana
1129701020,38.51,METRO JAYA,2002,Persentase Penyelesaian Tindak Pidana
1129701030,32.48,METRO JAYA,2003,Persentase Penyelesaian Tindak Pidana
1129701040,30.31,METRO JAYA,2004,Persentase Penyelesaian Tindak Pidana
1129701050,32.53,METRO JAYA,2005,Persentase Penyelesaian Tindak Pidana
1129701060,37.72,METRO JAYA,2006,Persentase Penyelesaian Tindak Pidana
1129701070,46.67,METRO JAYA,2007,Persentase Penyelesaian Tindak Pidana
1129701080,51.47,METRO JAYA,2008,Persentase Penyelesaian Tindak Pidana
1129701090,51.43,METRO JAYA,2009,Persentase Penyelesaian Tindak Pidana
1129701100,59.29,METRO JAYA,2010,Persentase Penyelesaian Tindak Pidana
1129701110,56.99,METRO JAYA,2011,Persentase Penyelesaian Tindak Pidana
1129701120,61.63,METRO JAYA,2012,Persentase Penyelesaian Tindak Pidana
1129701130,71.93,METRO JAYA,2013,Persentase Penyelesaian Tindak Pidana
1129701140,70.3,METRO JAYA,2014,Persentase Penyelesaian Tindak Pidana
1129701150,69.33,METRO JAYA,2015,Persentase Penyelesaian Tindak Pidana
1129701160,63.83,METRO JAYA,2016,Persentase Penyelesaian Tindak Pidana
1129701170,80.75,METRO JAYA,2017,Persentase Penyelesaian Tindak Pidana
1129701180,88.23,METRO JAYA,2018,Persentase Penyelesaian Tindak Pidana
1129701190,99.69,METRO JAYA,2019,Persentase Penyelesaian Tindak Pidana
1129701200,117.45,METRO JAYA,2020,Persentase Penyelesaian Tindak Pidana
1129701210,97.99,METRO JAYA,2021,Persentase Penyelesaian Tindak Pidana
1229701000,53.33,JAWA BARAT,2000,Persentase Penyelesaian Tindak Pidana
1229701010,54.95,JAWA BARAT,2001,Persentase Penyelesaian Tindak Pidana
1229701020,51.51,JAWA BARAT,2002,Persentase Penyelesaian Tindak Pidana
1229701030,50.78,JAWA BARAT,2003,Persentase Penyelesaian Tindak Pidana
1229701040,55.35,JAWA BARAT,2004,Persentase Penyelesaian Tindak Pidana
1229701050,58.77,JAWA BARAT,2005,Persentase Penyelesaian Tindak Pidana
1229701060,60.61,JAWA BARAT,2006,Persentase Penyelesaian Tindak Pidana
1229701070,61.16,JAWA BARAT,2007,Persentase Penyelesaian Tindak Pidana
