id,values,dimensi,tahun,label,data_title
9999601020,591.2,INDONESIA,2002,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601040,614.07,INDONESIA,2004,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601050,619.93,INDONESIA,2005,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601060,621.26,INDONESIA,2006,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601070,624.37,INDONESIA,2007,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601080,628.33,INDONESIA,2008,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601090,631.46,INDONESIA,2009,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601100,633.64,INDONESIA,2010,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601110,638.05,INDONESIA,2011,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601120,641.04,INDONESIA,2012,Tidak Ada,Pengeluaran Perkapita Disesuaikan
9999601130,643.36,INDONESIA,2013,Tidak Ada,Pengeluaran Perkapita Disesuaikan
110060960,576.3,&lt;b&gt;ACEH&lt;/b&gt;,1996,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601020,557.5,&lt;b&gt;ACEH&lt;/b&gt;,2002,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601040,585.78,&lt;b&gt;ACEH&lt;/b&gt;,2004,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601050,588.9,&lt;b&gt;ACEH&lt;/b&gt;,2005,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601060,589.47,&lt;b&gt;ACEH&lt;/b&gt;,2006,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601070,600.95,&lt;b&gt;ACEH&lt;/b&gt;,2007,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601080,605.56,&lt;b&gt;ACEH&lt;/b&gt;,2008,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601090,610.27,&lt;b&gt;ACEH&lt;/b&gt;,2009,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601100,611.42,&lt;b&gt;ACEH&lt;/b&gt;,2010,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601110,615.6,&lt;b&gt;ACEH&lt;/b&gt;,2011,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601120,618.79,&lt;b&gt;ACEH&lt;/b&gt;,2012,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1100601130,621.4,&lt;b&gt;ACEH&lt;/b&gt;,2013,Tidak Ada,Pengeluaran Perkapita Disesuaikan
120060960,576.9,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,1996,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601020,589.2,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2002,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601040,616.01,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2004,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601050,618.0,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2005,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601060,621.39,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2006,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601070,624.12,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2007,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601080,629.97,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2008,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601090,634.73,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2009,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601100,636.33,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2010,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601110,640.23,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2011,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601120,643.63,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2012,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1200601130,646.83,&lt;b&gt;SUMATERA UTARA&lt;/b&gt;,2013,Tidak Ada,Pengeluaran Perkapita Disesuaikan
130060960,587.3,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,1996,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601020,589.0,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2002,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601040,615.66,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2004,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601050,618.15,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2005,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601060,622.49,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2006,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601070,625.93,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2007,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601080,631.52,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2008,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601090,633.72,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2009,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601100,635.29,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2010,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601110,638.73,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2011,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601120,641.85,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2012,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1300601130,644.59,&lt;b&gt;SUMATERA BARAT&lt;/b&gt;,2013,Tidak Ada,Pengeluaran Perkapita Disesuaikan
140060960,578.6,&lt;b&gt;RIAU&lt;/b&gt;,1996,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1400601020,588.3,&lt;b&gt;RIAU&lt;/b&gt;,2002,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1400601040,616.6,&lt;b&gt;RIAU&lt;/b&gt;,2004,Tidak Ada,Pengeluaran Perkapita Disesuaikan
1400601050,623.23,&lt;b&gt;RIAU&lt;/b&gt;,2005,Tidak Ada,Pengeluaran Perkapita Disesuaikan
