id,values,dimensi,tahun,label,data_title
6100150501210,0.24,&lt;b&gt;KALIMANTAN BARAT&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
6100150501220,0.73,&lt;b&gt;KALIMANTAN BARAT&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
6200150501170,0.66,&lt;b&gt;KALIMANTAN TENGAH&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
6200150501180,0.63,&lt;b&gt;KALIMANTAN TENGAH&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
6200150501190,0.49,&lt;b&gt;KALIMANTAN TENGAH&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
6200150501200,0.14,&lt;b&gt;KALIMANTAN TENGAH&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
6200150501210,0.2,&lt;b&gt;KALIMANTAN TENGAH&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
6200150501220,0.38,&lt;b&gt;KALIMANTAN TENGAH&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
6300150501170,0.6,&lt;b&gt;KALIMANTAN SELATAN&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
6300150501180,0.52,&lt;b&gt;KALIMANTAN SELATAN&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
6300150501190,0.55,&lt;b&gt;KALIMANTAN SELATAN&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
6300150501200,0.19,&lt;b&gt;KALIMANTAN SELATAN&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
6300150501210,0.37,&lt;b&gt;KALIMANTAN SELATAN&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
6300150501220,0.56,&lt;b&gt;KALIMANTAN SELATAN&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
6400150501170,0.53,&lt;b&gt;KALIMANTAN TIMUR&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
6400150501180,0.71,&lt;b&gt;KALIMANTAN TIMUR&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
6400150501190,0.78,&lt;b&gt;KALIMANTAN TIMUR&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
6400150501200,-0.37,&lt;b&gt;KALIMANTAN TIMUR&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
6400150501210,0.64,&lt;b&gt;KALIMANTAN TIMUR&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
6400150501220,0.56,&lt;b&gt;KALIMANTAN TIMUR&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
6500150501170,0.64,&lt;b&gt;KALIMANTAN UTARA&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
6500150501180,0.72,&lt;b&gt;KALIMANTAN UTARA&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
6500150501190,0.59,&lt;b&gt;KALIMANTAN UTARA&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
6500150501200,-0.52,&lt;b&gt;KALIMANTAN UTARA&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
6500150501210,0.56,&lt;b&gt;KALIMANTAN UTARA&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
6500150501220,0.64,&lt;b&gt;KALIMANTAN UTARA&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
7100150501170,0.61,&lt;b&gt;SULAWESI UTARA&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
7100150501180,0.54,&lt;b&gt;SULAWESI UTARA&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
7100150501190,0.79,&lt;b&gt;SULAWESI UTARA&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
7100150501200,-0.06,&lt;b&gt;SULAWESI UTARA&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
7100150501210,0.37,&lt;b&gt;SULAWESI UTARA&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
7100150501220,0.51,&lt;b&gt;SULAWESI UTARA&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
7200150501170,0.64,&lt;b&gt;SULAWESI TENGAH&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
7200150501180,0.77,&lt;b&gt;SULAWESI TENGAH&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
7200150501190,0.62,&lt;b&gt;SULAWESI TENGAH&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
7200150501200,0.05,&lt;b&gt;SULAWESI TENGAH&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
7200150501210,0.24,&lt;b&gt;SULAWESI TENGAH&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
7200150501220,0.49,&lt;b&gt;SULAWESI TENGAH&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
7300150501170,0.58,&lt;b&gt;SULAWESI SELATAN&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
7300150501180,0.56,&lt;b&gt;SULAWESI SELATAN&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
7300150501190,0.76,&lt;b&gt;SULAWESI SELATAN&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
7300150501200,0.27,&lt;b&gt;SULAWESI SELATAN&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
7300150501210,0.31,&lt;b&gt;SULAWESI SELATAN&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
7300150501220,0.58,&lt;b&gt;SULAWESI SELATAN&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
7400150501170,0.55,&lt;b&gt;SULAWESI TENGGARA&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
7400150501180,0.75,&lt;b&gt;SULAWESI TENGGARA&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
7400150501190,0.59,&lt;b&gt;SULAWESI TENGGARA&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
7400150501200,0.25,&lt;b&gt;SULAWESI TENGGARA&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
7400150501210,0.21,&lt;b&gt;SULAWESI TENGGARA&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
7400150501220,0.57,&lt;b&gt;SULAWESI TENGGARA&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
7500150501170,0.72,&lt;b&gt;GORONTALO&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
7500150501180,0.7,&lt;b&gt;GORONTALO&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
7500150501190,0.78,&lt;b&gt;GORONTALO&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
7500150501200,0.19,&lt;b&gt;GORONTALO&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
7500150501210,0.32,&lt;b&gt;GORONTALO&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
7500150501220,0.81,&lt;b&gt;GORONTALO&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
7600150501170,0.7,&lt;b&gt;SULAWESI BARAT&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
7600150501180,0.8,&lt;b&gt;SULAWESI BARAT&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
7600150501190,0.63,&lt;b&gt;SULAWESI BARAT&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
7600150501200,0.38,&lt;b&gt;SULAWESI BARAT&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
7600150501210,0.25,&lt;b&gt;SULAWESI BARAT&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
7600150501220,0.56,&lt;b&gt;SULAWESI BARAT&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
8100150501170,0.59,&lt;b&gt;MALUKU&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
8100150501180,0.68,&lt;b&gt;MALUKU&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
8100150501190,0.58,&lt;b&gt;MALUKU&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
8100150501200,0.04,&lt;b&gt;MALUKU&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
8100150501210,0.22,&lt;b&gt;MALUKU&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
8100150501220,0.51,&lt;b&gt;MALUKU&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
8200150501170,0.57,&lt;b&gt;MALUKU UTARA&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
8200150501180,0.56,&lt;b&gt;MALUKU UTARA&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
8200150501190,0.94,&lt;b&gt;MALUKU UTARA&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
8200150501200,-0.21,&lt;b&gt;MALUKU UTARA&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
8200150501210,0.27,&lt;b&gt;MALUKU UTARA&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
8200150501220,0.71,&lt;b&gt;MALUKU UTARA&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
9100150501170,0.78,&lt;b&gt;PAPUA BARAT&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
9100150501180,0.75,&lt;b&gt;PAPUA BARAT&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
9100150501190,0.96,&lt;b&gt;PAPUA BARAT&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
9100150501200,0.39,&lt;b&gt;PAPUA BARAT&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
9100150501210,0.17,&lt;b&gt;PAPUA BARAT&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
9100150501220,0.63,&lt;b&gt;PAPUA BARAT&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
9400150501170,1.04,&lt;b&gt;PAPUA&lt;/b&gt;,2017,,[Metode Baru] Selisih IPM
9400150501180,0.97,&lt;b&gt;PAPUA&lt;/b&gt;,2018,,[Metode Baru] Selisih IPM
9400150501190,0.78,&lt;b&gt;PAPUA&lt;/b&gt;,2019,,[Metode Baru] Selisih IPM
9400150501200,-0.4,&lt;b&gt;PAPUA&lt;/b&gt;,2020,,[Metode Baru] Selisih IPM
9400150501210,0.18,&lt;b&gt;PAPUA&lt;/b&gt;,2021,,[Metode Baru] Selisih IPM
9400150501220,0.77,&lt;b&gt;PAPUA&lt;/b&gt;,2022,,[Metode Baru] Selisih IPM
1101150501170,0.59,SIMEULUE,2017,,[Metode Baru] Selisih IPM
1101150501180,0.33,SIMEULUE,2018,,[Metode Baru] Selisih IPM
1101150501190,0.96,SIMEULUE,2019,,[Metode Baru] Selisih IPM
1101150501200,0.33,SIMEULUE,2020,,[Metode Baru] Selisih IPM
1101150501210,0.38,SIMEULUE,2021,,[Metode Baru] Selisih IPM
1101150501220,0.86,SIMEULUE,2022,,[Metode Baru] Selisih IPM
1102150501170,0.41,ACEH SINGKIL,2017,,[Metode Baru] Selisih IPM
1102150501180,0.65,ACEH SINGKIL,2018,,[Metode Baru] Selisih IPM
1102150501190,0.89,ACEH SINGKIL,2019,,[Metode Baru] Selisih IPM
1102150501200,0.03,ACEH SINGKIL,2020,,[Metode Baru] Selisih IPM
1102150501210,0.28,ACEH SINGKIL,2021,,[Metode Baru] Selisih IPM
1102150501220,0.4,ACEH SINGKIL,2022,,[Metode Baru] Selisih IPM
1103150501170,0.9,ACEH SELATAN,2017,,[Metode Baru] Selisih IPM
1103150501180,0.89,ACEH SELATAN,2018,,[Metode Baru] Selisih IPM
1103150501190,0.98,ACEH SELATAN,2019,,[Metode Baru] Selisih IPM
1103150501200,0.22,ACEH SELATAN,2020,,[Metode Baru] Selisih IPM
1103150501210,0.32,ACEH SELATAN,2021,,[Metode Baru] Selisih IPM
1103150501220,0.43,ACEH SELATAN,2022,,[Metode Baru] Selisih IPM
1104150501170,0.61,ACEH TENGGARA,2017,,[Metode Baru] Selisih IPM
1104150501180,0.58,ACEH TENGGARA,2018,,[Metode Baru] Selisih IPM
1104150501190,0.69,ACEH TENGGARA,2019,,[Metode Baru] Selisih IPM
1104150501200,0.01,ACEH TENGGARA,2020,,[Metode Baru] Selisih IPM
1104150501210,0.07,ACEH TENGGARA,2021,,[Metode Baru] Selisih IPM
1104150501220,0.88,ACEH TENGGARA,2022,,[Metode Baru] Selisih IPM
1105150501170,0.9,ACEH TIMUR,2017,,[Metode Baru] Selisih IPM
1105150501180,0.5,ACEH TIMUR,2018,,[Metode Baru] Selisih IPM
1105150501190,0.57,ACEH TIMUR,2019,,[Metode Baru] Selisih IPM
1105150501200,0.24,ACEH TIMUR,2020,,[Metode Baru] Selisih IPM
1105150501210,0.2,ACEH TIMUR,2021,,[Metode Baru] Selisih IPM
1105150501220,0.89,ACEH TIMUR,2022,,[Metode Baru] Selisih IPM
1106150501170,0.15,ACEH TENGAH,2017,,[Metode Baru] Selisih IPM
1106150501180,0.45,ACEH TENGAH,2018,,[Metode Baru] Selisih IPM
1106150501190,0.5,ACEH TENGAH,2019,,[Metode Baru] Selisih IPM
1106150501200,0.1,ACEH TENGAH,2020,,[Metode Baru] Selisih IPM
1106150501210,0.13,ACEH TENGAH,2021,,[Metode Baru] Selisih IPM
1106150501220,0.58,ACEH TENGAH,2022,,[Metode Baru] Selisih IPM
1107150501170,0.94,ACEH BARAT,2017,,[Metode Baru] Selisih IPM
1107150501180,0.27,ACEH BARAT,2018,,[Metode Baru] Selisih IPM
1107150501190,0.75,ACEH BARAT,2019,,[Metode Baru] Selisih IPM
1107150501200,0.16,ACEH BARAT,2020,,[Metode Baru] Selisih IPM
1107150501210,0.29,ACEH BARAT,2021,,[Metode Baru] Selisih IPM
