id,values,kuantil,tahun,data_title
2100301020,68.8,,2002,Angka Harapan Hidup
2100301040,68.83,,2004,Angka Harapan Hidup
2100301050,69.5,,2005,Angka Harapan Hidup
2100301060,69.6,,2006,Angka Harapan Hidup
2100301070,69.6,,2007,Angka Harapan Hidup
2100301080,69.7,,2008,Angka Harapan Hidup
2100301090,69.75,,2009,Angka Harapan Hidup
2100301100,69.8,,2010,Angka Harapan Hidup
2100301110,69.85,,2011,Angka Harapan Hidup
2100301120,69.91,,2012,Angka Harapan Hidup
2100301130,69.97,,2013,Angka Harapan Hidup
310030960,70.2,,1996,Angka Harapan Hidup
310030990,71.1,,1999,Angka Harapan Hidup
3100301020,72.3,,2002,Angka Harapan Hidup
3100301040,72.4,,2004,Angka Harapan Hidup
3100301050,72.5,,2005,Angka Harapan Hidup
3100301060,72.6,,2006,Angka Harapan Hidup
3100301070,72.8,,2007,Angka Harapan Hidup
3100301080,72.9,,2008,Angka Harapan Hidup
3100301090,73.05,,2009,Angka Harapan Hidup
3100301100,73.2,,2010,Angka Harapan Hidup
3100301110,73.35,,2011,Angka Harapan Hidup
3100301120,73.49,,2012,Angka Harapan Hidup
3100301130,73.56,,2013,Angka Harapan Hidup
320030960,62.9,,1996,Angka Harapan Hidup
320030990,64.3,,1999,Angka Harapan Hidup
3200301020,64.5,,2002,Angka Harapan Hidup
3200301040,66.7,,2004,Angka Harapan Hidup
3200301050,67.23,,2005,Angka Harapan Hidup
3200301060,67.4,,2006,Angka Harapan Hidup
3200301070,67.6,,2007,Angka Harapan Hidup
3200301080,67.8,,2008,Angka Harapan Hidup
3200301090,68.0,,2009,Angka Harapan Hidup
3200301100,68.2,,2010,Angka Harapan Hidup
3200301110,68.4,,2011,Angka Harapan Hidup
3200301120,68.6,,2012,Angka Harapan Hidup
3200301130,68.84,,2013,Angka Harapan Hidup
330030960,64.8,,1996,Angka Harapan Hidup
330030990,68.3,,1999,Angka Harapan Hidup
3300301020,68.9,,2002,Angka Harapan Hidup
3300301040,69.7,,2004,Angka Harapan Hidup
3300301050,70.57,,2005,Angka Harapan Hidup
3300301060,70.8,,2006,Angka Harapan Hidup
3300301070,70.9,,2007,Angka Harapan Hidup
3300301080,71.1,,2008,Angka Harapan Hidup
3300301090,71.25,,2009,Angka Harapan Hidup
3300301100,71.4,,2010,Angka Harapan Hidup
3300301110,71.55,,2011,Angka Harapan Hidup
3300301120,71.71,,2012,Angka Harapan Hidup
3300301130,71.97,,2013,Angka Harapan Hidup
340030960,69.9,,1996,Angka Harapan Hidup
340030990,70.9,,1999,Angka Harapan Hidup
3400301020,72.4,,2002,Angka Harapan Hidup
3400301040,72.6,,2004,Angka Harapan Hidup
3400301050,72.9,,2005,Angka Harapan Hidup
3400301060,73.0,,2006,Angka Harapan Hidup
3400301070,73.1,,2007,Angka Harapan Hidup
3400301080,73.11,,2008,Angka Harapan Hidup
3400301090,73.16,,2009,Angka Harapan Hidup
3400301100,73.22,,2010,Angka Harapan Hidup
3400301110,73.27,,2011,Angka Harapan Hidup
3400301120,73.33,,2012,Angka Harapan Hidup
3400301130,73.62,,2013,Angka Harapan Hidup
350030960,63.8,,1996,Angka Harapan Hidup
350030990,65.5,,1999,Angka Harapan Hidup
3500301020,66.0,,2002,Angka Harapan Hidup
3500301040,67.2,,2004,Angka Harapan Hidup
3500301050,68.47,,2005,Angka Harapan Hidup
3500301060,68.6,,2006,Angka Harapan Hidup
3500301070,68.9,,2007,Angka Harapan Hidup
3500301080,69.1,,2008,Angka Harapan Hidup
3500301090,69.35,,2009,Angka Harapan Hidup
3500301100,69.6,,2010,Angka Harapan Hidup
3500301110,69.86,,2011,Angka Harapan Hidup
3500301120,70.09,,2012,Angka Harapan Hidup
3500301130,70.37,,2013,Angka Harapan Hidup
3600301020,62.4,,2002,Angka Harapan Hidup
3600301040,63.3,,2004,Angka Harapan Hidup
3600301050,64.0,,2005,Angka Harapan Hidup
3600301060,64.3,,2006,Angka Harapan Hidup
3600301070,64.5,,2007,Angka Harapan Hidup
3600301080,64.6,,2008,Angka Harapan Hidup
3600301090,64.75,,2009,Angka Harapan Hidup
3600301100,64.9,,2010,Angka Harapan Hidup
3600301110,65.05,,2011,Angka Harapan Hidup
3600301120,65.23,,2012,Angka Harapan Hidup
3600301130,65.47,,2013,Angka Harapan Hidup
510030960,68.1,,1996,Angka Harapan Hidup
510030990,69.5,,1999,Angka Harapan Hidup
5100301020,70.0,,2002,Angka Harapan Hidup
5100301040,70.2,,2004,Angka Harapan Hidup
5100301050,70.4,,2005,Angka Harapan Hidup
5100301060,70.5,,2006,Angka Harapan Hidup
5100301070,70.6,,2007,Angka Harapan Hidup
5100301080,70.61,,2008,Angka Harapan Hidup
5100301090,70.67,,2009,Angka Harapan Hidup
5100301100,70.72,,2010,Angka Harapan Hidup
5100301110,70.78,,2011,Angka Harapan Hidup
5100301120,70.84,,2012,Angka Harapan Hidup
5100301130,71.2,,2013,Angka Harapan Hidup
520030960,54.9,,1996,Angka Harapan Hidup
520030990,57.8,,1999,Angka Harapan Hidup
5200301020,59.3,,2002,Angka Harapan Hidup
5200301040,59.4,,2004,Angka Harapan Hidup
5200301050,60.5,,2005,Angka Harapan Hidup
5200301060,60.9,,2006,Angka Harapan Hidup
5200301070,61.2,,2007,Angka Harapan Hidup
5200301080,61.5,,2008,Angka Harapan Hidup
5200301090,61.8,,2009,Angka Harapan Hidup
5200301100,62.11,,2010,Angka Harapan Hidup
5200301110,62.41,,2011,Angka Harapan Hidup
5200301120,62.73,,2012,Angka Harapan Hidup
5200301130,63.21,,2013,Angka Harapan Hidup
530030960,62.2,,1996,Angka Harapan Hidup
530030990,63.6,,1999,Angka Harapan Hidup
5300301020,63.8,,2002,Angka Harapan Hidup
5300301040,64.4,,2004,Angka Harapan Hidup
5300301050,64.93,,2005,Angka Harapan Hidup
5300301060,66.5,,2006,Angka Harapan Hidup
5300301070,66.7,,2007,Angka Harapan Hidup
5300301080,67.0,,2008,Angka Harapan Hidup
5300301090,67.25,,2009,Angka Harapan Hidup
5300301100,67.5,,2010,Angka Harapan Hidup
5300301110,67.76,,2011,Angka Harapan Hidup
5300301120,68.04,,2012,Angka Harapan Hidup
5300301130,68.05,,2013,Angka Harapan Hidup
610030960,62.9,,1996,Angka Harapan Hidup
610030990,64.1,,1999,Angka Harapan Hidup
6100301020,64.4,,2002,Angka Harapan Hidup
6100301040,64.8,,2004,Angka Harapan Hidup
6100301050,65.15,,2005,Angka Harapan Hidup
6100301060,66.0,,2006,Angka Harapan Hidup
