id,values,dimensi,tahun,label,data_title
110041601100,7934,ACEH,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601110,8044,ACEH,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601120,8134,ACEH,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601130,8289,ACEH,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601140,8297,ACEH,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601150,8533,ACEH,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601160,8768,ACEH,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601170,8957,ACEH,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601180,9186,ACEH,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601190,9603,ACEH,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601200,9492,ACEH,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601210,9572,ACEH,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110041601220,9963,ACEH,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601100,5728,Simeulue,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601110,5781,Simeulue,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601120,5824,Simeulue,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601130,5920,Simeulue,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601140,5956,Simeulue,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601150,6328,Simeulue,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601160,6542,Simeulue,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601170,6677,Simeulue,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601180,6824,Simeulue,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601190,7210,Simeulue,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601200,7085,Simeulue,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601210,7148,Simeulue,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110141601220,7371,Simeulue,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601100,7081,Aceh Singkil,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601110,7123,Aceh Singkil,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601120,7165,Aceh Singkil,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601130,7208,Aceh Singkil,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601140,7221,Aceh Singkil,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601150,7602,Aceh Singkil,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601160,8068,Aceh Singkil,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601170,8230,Aceh Singkil,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601180,8506,Aceh Singkil,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601190,8715,Aceh Singkil,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601200,8707,Aceh Singkil,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601210,8776,Aceh Singkil,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110241601220,8994,Aceh Singkil,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601100,6855,Aceh Selatan,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601110,6890,Aceh Selatan,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601120,6913,Aceh Selatan,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601130,6989,Aceh Selatan,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601140,7003,Aceh Selatan,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601150,7224,Aceh Selatan,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601160,7397,Aceh Selatan,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601170,7567,Aceh Selatan,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601180,7891,Aceh Selatan,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601190,8187,Aceh Selatan,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601200,8089,Aceh Selatan,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601210,8180,Aceh Selatan,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110341601220,8353,Aceh Selatan,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601100,6663,Aceh Tenggara,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601110,6731,Aceh Tenggara,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601120,6788,Aceh Tenggara,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601130,6899,Aceh Tenggara,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601140,6949,Aceh Tenggara,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601150,7001,Aceh Tenggara,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601160,7212,Aceh Tenggara,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601170,7359,Aceh Tenggara,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601180,7685,Aceh Tenggara,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601190,8067,Aceh Tenggara,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601200,8020,Aceh Tenggara,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601210,8030,Aceh Tenggara,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110441601220,8222,Aceh Tenggara,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601100,6614,Aceh Timur,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601110,6897,Aceh Timur,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601120,7178,Aceh Timur,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601130,7219,Aceh Timur,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601140,7288,Aceh Timur,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601150,7623,Aceh Timur,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601160,7825,Aceh Timur,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601170,7961,Aceh Timur,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601180,8252,Aceh Timur,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601190,8600,Aceh Timur,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601200,8489,Aceh Timur,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601210,8577,Aceh Timur,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110541601220,9127,Aceh Timur,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601100,9295,Aceh Tengah,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601110,9330,Aceh Tengah,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601120,9365,Aceh Tengah,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601130,9400,Aceh Tengah,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601140,9435,Aceh Tengah,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601150,9473,Aceh Tengah,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601160,9920,Aceh Tengah,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601170,10021,Aceh Tengah,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601180,10394,Aceh Tengah,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601190,10782,Aceh Tengah,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601200,10673,Aceh Tengah,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601210,10780,Aceh Tengah,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110641601220,10957,Aceh Tengah,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601100,7576,Aceh Barat,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601110,7632,Aceh Barat,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601120,7688,Aceh Barat,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601130,7744,Aceh Barat,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601140,7771,Aceh Barat,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601150,8135,Aceh Barat,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601160,8559,Aceh Barat,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601170,8989,Aceh Barat,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601180,9134,Aceh Barat,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601190,9692,Aceh Barat,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601200,9516,Aceh Barat,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601210,9593,Aceh Barat,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110741601220,9775,Aceh Barat,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601100,8138,Aceh Besar,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601110,8246,Aceh Besar,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601120,8344,Aceh Besar,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601130,8497,Aceh Besar,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601140,8622,Aceh Besar,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601150,8775,Aceh Besar,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601160,8788,Aceh Besar,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601170,8965,Aceh Besar,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601180,9192,Aceh Besar,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601190,9661,Aceh Besar,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601200,9641,Aceh Besar,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601210,9644,Aceh Besar,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110841601220,9894,Aceh Besar,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601100,9032,Pidie,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601110,9076,Pidie,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601120,9121,Pidie,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601130,9167,Pidie,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601140,9182,Pidie,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601150,9233,Pidie,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601160,9273,Pidie,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601170,9377,Pidie,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601180,9492,Pidie,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601190,9824,Pidie,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601200,9816,Pidie,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601210,9860,Pidie,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
110941601220,10211,Pidie,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601100,6644,Bireuen,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601110,6822,Bireuen,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601120,6996,Bireuen,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601130,7232,Bireuen,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601140,7319,Bireuen,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601150,7622,Bireuen,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601160,7885,Bireuen,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601170,8237,Bireuen,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601180,8378,Bireuen,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601190,8889,Bireuen,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601200,8857,Bireuen,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601210,8867,Bireuen,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111041601220,9438,Bireuen,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601100,6361,Aceh Utara,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601110,6465,Aceh Utara,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601120,6562,Aceh Utara,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601130,6714,Aceh Utara,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601140,6838,Aceh Utara,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601150,7327,Aceh Utara,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601160,7520,Aceh Utara,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601170,7632,Aceh Utara,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601180,7919,Aceh Utara,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601190,8189,Aceh Utara,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601200,8122,Aceh Utara,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601210,8201,Aceh Utara,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111141601220,8620,Aceh Utara,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601100,6608,Aceh Barat Daya,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601110,6655,Aceh Barat Daya,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601120,6828,Aceh Barat Daya,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601130,6966,Aceh Barat Daya,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601140,7059,Aceh Barat Daya,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601150,7303,Aceh Barat Daya,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601160,7567,Aceh Barat Daya,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601170,7723,Aceh Barat Daya,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601180,8093,Aceh Barat Daya,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601190,8491,Aceh Barat Daya,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601200,8316,Aceh Barat Daya,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601210,8428,Aceh Barat Daya,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111241601220,8651,Aceh Barat Daya,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601100,7611,Gayo Lues,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601110,7635,Gayo Lues,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601120,7646,Gayo Lues,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601130,7709,Gayo Lues,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601140,7742,Gayo Lues,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601150,7780,Gayo Lues,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601160,8048,Gayo Lues,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601170,8322,Gayo Lues,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601180,8529,Gayo Lues,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601190,8845,Gayo Lues,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601200,8791,Gayo Lues,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601210,8856,Gayo Lues,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111341601220,9094,Gayo Lues,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601100,7420,Aceh Tamiang,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601110,7455,Aceh Tamiang,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601120,7478,Aceh Tamiang,2012,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601130,7554,Aceh Tamiang,2013,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601140,7569,Aceh Tamiang,2014,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601150,7750,Aceh Tamiang,2015,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601160,7766,Aceh Tamiang,2016,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601170,7931,Aceh Tamiang,2017,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601180,8032,Aceh Tamiang,2018,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601190,8362,Aceh Tamiang,2019,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601200,8327,Aceh Tamiang,2020,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601210,8367,Aceh Tamiang,2021,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111441601220,8759,Aceh Tamiang,2022,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111541601100,6629,Nagan Raya,2010,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
111541601110,6834,Nagan Raya,2011,,[Metode Baru] Pengeluaran per Kapita Disesuaikan
